colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
4,Air Jordan 1 Elevate Low,Women's Shoes,jordan,135,135.0,White/White/White Onyx,"Rise to the occasion in style that soars. This shoe reworks an icon's original magic with a platform sole and low cut silhouette. Air cushioning keeps you lifted, and sleek leather in contrasting colors adds visual interest.",5.0,False,Cement Grey/White/Varsity Maize,135.0,135.0,False,False,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Retro High OG,Boys' Shoe,jordan,140,140.0,Taxi/Sail/Black,"This iteration of the AJ1 reimagines Mike's first signature model with a fresh mix of colors. Premium materials, soft cushioning and a padded ankle collar offer total support and celebrate the shoe that started it all.",4.9,False,Taxi/Sail/Black,140.0,140.0,False,False,True,False,False,boy,False,False,False,False,True
1,Air Jordan 1 Low,Men's Shoes,jordan,110,110.0,Taxi/White/Black,"Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. With an iconic design that pairs perfectly with any 'fit, these kicks ensure you'll always be on point.",4.8,False,Taxi/White/Black,110.0,110.0,False,True,True,False,False,man,False,False,False,False,True
1,Air Jordan 1 Mid SE,Men's Shoes,jordan,130,130.0,Black/White/Amethyst Wave/Bleached Coral,"Stand out with timeless hoops style. Premium leather gets polished, shined and textured to deliver a fresh take on the shoe that started it all. Air cushioning and a classic design keep everything you love best from the original.",4.9,False,Black/White/Amethyst Wave/Bleached Coral,130.0,130.0,False,False,True,False,False,man,False,False,False,False,True
1,Air Jordan 1 Mid,Shoes,jordan,125,125.0,Black/White/Fire Red,"Inspired by the original AJ1, the Air Jordan 1 Mid offers fans a chance to follow in MJ's footsteps. Fresh color trims the clean, classic materials, imbuing modernity into a classic design.",4.9,False,Black/White/Fire Red,125.0,125.0,False,True,True,False,False,unknown,False,False,False,False,True
2,Air Jordan 1 Mid,Shoes,jordan,125,125.0,Black/White/Fire Red,"Inspired by the original AJ1, the Air Jordan 1 Mid offers fans a chance to follow in MJ's footsteps. Fresh color trims the clean, classic materials, imbuing modernity into a classic design.",4.9,False,Black/Black/Black,125.0,125.0,False,True,True,False,False,unknown,False,False,False,False,True
1,Air Jordan 1 Low SE,Men's Shoes,jordan,110,110.0,White/Black/Light Bordeaux/Mint Foam,This edition of the AJ1 remixes an icon from a low-top perspective. Premium materials and encapsulated Air technology give a fresh look to an all-time favorite.,4.9,False,White/Black/Light Bordeaux/Mint Foam,110.0,110.0,False,False,True,False,False,man,False,False,False,False,True
1,Air Jordan 11 CMFT Low,Men's Shoes,jordan,130,99.97,University Red/Black/White,"Brilliant and bold, the Air Jordan 11 CMFT Low is inspired by one of MJ's most legendary sneakers. The lace loops and mud guard pull in distinct elements from the AJ11, while lightweight foam and Zoom Air cushioning make every step comfortable. And the padded collar and tongue give it a snug, plush feel you'll want to wear all day.",4.9,False,University Red/Black/White,130.0,99.97,True,False,True,False,False,man,False,False,False,False,True
1,Air Jordan 1 Zoom CMFT,Shoes,jordan,150,150.0,Neutral Olive/Cherrywood Red/Black/Altitude Green,"Making iconic style even more comfortable. The Air Jordan 1 Zoom Cmft remakes the 1st Air Jordan with lightweight, low-profile cushioning and elements that improve wearability. Leathers and textiles in the upper have a broken-in feel. A lined, padded collar cups the heel for a secure fit.",4.8,False,Neutral Olive/Cherrywood Red/Black/Altitude Green,150.0,150.0,False,True,True,False,False,unknown,False,False,False,False,True
1,Air Jordan 1 Low,Women's Shoe,jordan,110,110.0,White/Black/Sail/Gym Red,"Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colors, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.",4.8,False,White/Black/Sail/Gym Red,110.0,110.0,False,True,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Low OG,Big Kids' Shoes,jordan,120,120.0,White/Black/Dark Powder Blue,"Make new moves in the Air Jordan 1 Low OG. Remade with the classic details, it combines a comfortable feel with the timeless style of one of culture's greatest sneaker creations.",4.0,False,White/Black/Dark Powder Blue,120.0,120.0,False,True,True,False,False,big_kid,False,False,False,False,True
1,Air Jordan 1 Elevate Low,Women's Shoes,jordan,135,135.0,White/Sail/Midnight Navy,"Rise to the occasion in style that soars. This shoe reworks an icon's original magic with a platform sole and low cut silhouette. Air cushioning keeps you lifted, and sleek leather in contrasting colors adds visual interest.",5.0,False,White/Sail/Midnight Navy,135.0,135.0,False,False,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Retro High OG,Shoes,jordan,170,170.0,University Gold/White/Light Bordeaux,"Familiar but always fresh, the iconic Air Jordan 1 is remastered for today's sneakerhead culture. This Retro High OG version goes all in with premium leather, comfortable cushioning and classic design details.",4.9,False,University Gold/White/Light Bordeaux,170.0,170.0,False,True,True,False,False,unknown,False,False,False,False,True
1,Jordan Air 200E,Women's Shoes,jordan,125,96.97,Medium Grey/Black/Summit White/Pink Prime,"Designed to roam the streets all day with comfort and attitude in mind, the Jordan Air 200E mixes overt tech with durable materials while staying true to Jordan DNA. The low-cut silhouette pairs with visual geometry and Max Air for a stylish, versatile ride.",4.5,False,Medium Grey/Black/Summit White/Pink Prime,125.0,96.97,True,False,True,False,False,woman,False,False,False,False,True
2,Jordan Air 200E,Women's Shoes,jordan,125,96.97,Medium Grey/Black/Summit White/Pink Prime,"Designed to roam the streets all day with comfort and attitude in mind, the Jordan Air 200E mixes overt tech with durable materials while staying true to Jordan DNA. The low-cut silhouette pairs with visual geometry and Max Air for a stylish, versatile ride.",4.5,False,Siren Red/Pink Prime/White/Black,125.0,64.97,True,False,True,False,False,woman,False,False,False,False,True
1,Air Jordan 6 Retro,Shoes,jordan,200,200.0,White/Midnight Navy,"MJ's sixth signature shoe debuted during the 1990-1991 season as His Airness battled rivals in pursuit of an elusive first championship. Now, it's back in a variety of color schemes. Gear up for the 30th anniversary of the Air Jordan 6 with this timeless classic.",4.8,False,White/Midnight Navy,200.0,200.0,False,True,True,False,False,unknown,False,False,False,False,True
1,Air Jordan 1 Elevate Low SE,Women's Shoes,jordan,145,145.0,White/White Onyx/University Blue,"Rise to the occasion in style that soars. Reimagining an icon's original magic, it delivers a platform look with a sleek, low-cut collar. MJ's alma matter colors add the perfect heritage touch while tried and true Air cushioning keeps you going all day.",5.0,False,White/White Onyx/University Blue,145.0,145.0,False,False,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Low,Women's Shoe,jordan,110,110.0,Cement Grey/Sail/Chutney,"Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colors, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.",4.8,False,Cement Grey/Sail/Chutney,110.0,110.0,False,True,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Low,Big Kids' Shoes,jordan,90,90.0,Taxi/White/Black,An iconic look that lasts. This AJ1 pairs the classic design of the original with premium materials that will keep you going all day.,4.9,False,Taxi/White/Black,90.0,90.0,False,True,True,False,False,big_kid,False,False,False,False,True
1,Air Jordan 1 Utility,Men's Shoes,jordan,170,170.0,Neutral Olive/Light Steel Grey/Black/Taxi,"Utilitarian, but make it edgy: these AJ1s give you functional use without compromising that style you know and love. Tough canvas, stash pockets and webbing pulls give these classic kicks a hit of rugged versatility.",5.0,False,Neutral Olive/Light Steel Grey/Black/Taxi,170.0,170.0,False,False,True,False,False,man,False,False,False,True,False
1,Jordan 1 KO,Shoes,jordan,150,150.0,White/Grey Fog/Sail/Black,"The Jordan 1 inspires admiration among collectors and next-gen fans alike. The Jordan 1 KO repackages the famous icon using a mix of synthetic leather and canvas, with a fit that's redesigned for comfort.",5.0,True,White/Grey Fog/Sail/Black,150.0,150.0,False,False,True,False,False,unknown,False,False,False,True,False
1,Air Jordan 1 Mid SE Craft,Men's Shoes,jordan,135,135.0,Black/Light Graphite/Sail/Cement Grey,"Turn style on its head with this crafted take on the Air Jordan 1 Mid. Its ""inside out""-inspired construction, including unique layering and exposed foam accents, ups the ante on this timeless Jordan Brand silhouette. Details like the deco stitching on the Swoosh add coveted appeal, while the unexpected shading, rich mixture of materials, and aged midsole aesthetic give this release an artisan finish.",0.0,False,Black/Light Graphite/Sail/Cement Grey,135.0,135.0,False,True,True,False,False,man,False,False,False,False,True
1,Air Jordan 1 Low SE Craft,Big Kids' Shoes,jordan,95,95.0,Black/Light Graphite/Sail/Cement Grey,"Consistently fresh and always on point, the low-profile AJ1 is one of the most iconic sneakers of all time. This version incorporates natural tones and suede details—it's a grounding refresh for a soaring legend.",4.7,False,Black/Light Graphite/Sail/Cement Grey,95.0,95.0,False,True,True,False,False,big_kid,False,False,False,False,True
1,Air Jordan 1 Hi FlyEase,Big Kids' Shoes,jordan,100,100.0,Cardinal Red/White,"The Air Jordan 1 Hi FlyEase gives you a quick way to get into your sneakers while maintaining the timeless appeal of the original. Its collar unzips and the top folds open to create a wide entry, making one of the most iconic shoes of all time easier than ever to get on.",5.0,False,Cardinal Red/White,100.0,100.0,False,True,True,False,False,big_kid,False,False,False,False,True
1,Air Jordan 1 Mid,Big Kids' Shoes,jordan,110,110.0,Black/New Emerald/University Red/Dark Concord,"Throw some color into your black-and-white shoe game with this picture-perfect AJ1. Plush foam and cushy Air give you the cloud-like feel you know and love, while vibrant images of MJ on the outer panels pay tribute to an icon.",0.0,False,Black/New Emerald/University Red/Dark Concord,110.0,110.0,False,False,True,False,False,big_kid,False,False,False,False,True
1,Air Jordan 7 Retro,Men's Shoes,jordan,200,200.0,Black/Varsity Red/Citrus,"Inspired by the shoe originally worn by MJ during the '92 season and summer of basketball, the Air Jordan 7 Retro revives its championship legacy for a new generation of sneakerheads.",4.8,False,Black/Varsity Red/Citrus,200.0,200.0,False,False,True,False,False,man,False,False,False,False,True
1,Jordan 1 Mid,Big Kids' Shoes,jordan,110,110.0,Taxi/White/Black,Follow in the footsteps of greatness. The all-time classic AJ1 design gets a makeover with fresh pops of color and mixed materials.,4.9,False,Taxi/White/Black,110.0,110.0,False,False,True,False,False,big_kid,False,False,False,False,True
1,Jordan 1 Mid,Infant/Toddler Shoes,jordan,55,55.0,Atmosphere/Black/Infrared 23,"Inspired by the original AJ1, the Jordan 1 Mid is lightweight and supportive, great for little kids still getting the hang of walking and running.",4.9,False,Atmosphere/Black/Infrared 23,55.0,55.0,False,False,True,False,False,toddler,False,False,False,False,True
